data_src,id,src_id,player,dst_sacks,dst_int,dst_fum_rec,dst_td,dst_safety,dst_pts_allowed,site_pts,team,dst_fum_force,dst_yds_allowed,pos,bye,na,week_12_opp,week_12_fpts,na1,rank_draft,rank_ppr,na2,defense_solo,na3,na4,na5,availability_percent_own,dst_tackles,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_avg_yds_allowed,site_fppg,tm,opp,site_ci_low,site_ci_high,opp_team,opp_team_rank,ranks_pos,...42,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
Yahoo,0509,jacksonville-JAX,Jacksonville,2.4,0.7,0.6,0.2,0.1,24,6.76,JAX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0503,miami-MIA,Miami,2.6,0.9,0.5,0.1,0,22,6.75,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0526,atlanta-ATL,Atlanta,2.6,0.9,0.6,0.2,0,23.8,6.75,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0505,jets-NYJ,New York,2.6,0.8,0.6,0.2,0,23.5,6.72,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0530,francisco-SF,San Francisco,2.8,0.9,0.5,0.1,0.1,23,6.68,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0515,seattle-SEA,Seattle,2.6,0.9,0.6,0.1,0,23.5,6.64,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0514,chargers-LAC,Los Angeles,2.5,0.8,0.6,0.1,0.1,23.8,6.63,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0522,detroit-DET,Detroit,2.4,0.8,0.5,0.2,0,23.3,6.6,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0510,pittsburgh-PIT,Pittsburgh,2.8,0.8,0.6,0.1,0.1,25,6.58,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0525,bay-TB,Tampa Bay,2.5,0.8,0.6,0.2,0.1,24.8,6.57,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0511,denver-DEN,Denver,2.6,0.8,0.5,0.1,0.1,25.3,6.24,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0529,orleans-NO,New Orleans,2.5,0.9,0.6,0.1,0.1,25.8,6.23,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0524,minnesota-MIN,Minnesota,2.4,0.8,0.6,0.1,0.1,25.5,6.16,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0508,tennessee-TEN,Tennessee,2.3,0.8,0.6,0.1,0,25.8,6.05,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0517,giants-NYG,New York,2.4,0.8,0.6,0.1,0,24.8,6.05,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0523,bay-GB,Green Bay,2.3,0.8,0.5,0.1,0.1,23.3,6.03,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0528,rams-LAR,Los Angeles,2.3,0.7,0.5,0.2,0.1,22.3,5.84,LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0507,cleveland-CLE,Cleveland,2.2,0.8,0.6,0.1,0.1,25.5,5.72,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0502,indianapolis-IND,Indianapolis,2.4,0.8,0.6,0.1,0.1,27.8,4.91,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0513,vegas-LV,Las Vegas,1.9,0.6,0.5,0.1,0.1,29,3.87,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0512,city-KC,Kansas City,0,0,0,0,0,0,0,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0519,arizona-ARI,Arizona,0,0,0,0,0,0,0,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0504,new-england-defense,New England Patriots,2.6,1,0.5,0.1,0,18.7,7.5,NA,0.7,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0527,carolina-defense,Carolina Panthers,2.5,0.9,0.7,0.1,0,19.7,7.5,NA,1,316.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0532,houston-defense,Houston Texans,3,1.1,0.6,0.2,0,20.7,7.3,NA,0.9,344.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0501,buffalo-defense,Buffalo Bills,2.3,0.9,0.6,0.1,0,19.6,7.1,NA,1,295.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0521,chicago-defense,Chicago Bears,2.3,0.8,0.6,0.1,0,19.2,6.9,NA,0.8,313.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0510,pittsburgh-defense,Pittsburgh Steelers,2.9,0.9,0.6,0.1,0,23.3,6.7,NA,0.9,348.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0518,philadelphia-defense,Philadelphia Eagles,2.8,0.8,0.6,0.2,0,20.8,6.6,NA,0.9,328.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0503,miami-defense,Miami Dolphins,2.6,0.9,0.6,0.1,0,21.6,6.5,NA,1,345.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0507,cleveland-defense,Cleveland Browns,2.8,0.9,0.5,0.1,0.1,24.9,6.4,NA,0.7,381.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0531,baltimore-defense,Baltimore Ravens,2.6,0.8,0.6,0.1,0,20.1,6.4,NA,0.8,357.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0524,minnesota-defense,Minnesota Vikings,2.4,0.9,0.6,0.1,0,24.5,6.3,NA,1,378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0515,seattle-defense,Seattle Seahawks,2.3,0.9,0.6,0.1,0,22.5,6.2,NA,0.9,339.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0525,tampa-bay-defense,Tampa Bay Buccaneers,2.4,0.8,0.7,0.1,0,24.9,6.1,NA,1,329.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0505,new-york-jets-defense,New York Jets,2.6,0.7,0.6,0.1,0,23.8,6.1,NA,0.8,329.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0516,dallas-defense,Dallas Cowboys,2.3,0.9,0.6,0.1,0,21.6,6.1,NA,0.9,373.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0508,tennessee-defense,Tennessee Titans,2.4,0.9,0.5,0.1,0,24.2,6.1,NA,0.7,338.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0520,washington-defense,Washington Football Team,2.9,0.7,0.5,0.1,0,22.5,6,NA,0.7,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0514,san-diego-defense,Los Angeles Chargers,2.5,0.8,0.5,0.1,0,22.1,5.9,NA,0.8,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0522,detroit-defense,Detroit Lions,2.4,0.8,0.6,0.1,0,22,5.9,NA,0.8,331.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0529,new-orleans-defense,New Orleans Saints,2.1,0.9,0.6,0.1,0,24,5.8,NA,0.7,378.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0523,green-bay-defense,Green Bay Packers,2.2,0.9,0.5,0.1,0,22.2,5.7,NA,0.7,374.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0509,jacksonville-defense,Jacksonville Jaguars,2.2,0.8,0.5,0.1,0,21.8,5.7,NA,0.6,348.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0502,indianapolis-defense,Indianapolis Colts,1.9,0.9,0.6,0.1,0,25.9,5.6,NA,1.1,385.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0530,san-francisco-defense,San Francisco 49ers,2.2,0.6,0.6,0.1,0,22.7,5.5,NA,1,361.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0511,denver-defense,Denver Broncos,2.2,0.8,0.5,0.1,0,23.7,5.5,NA,0.6,383.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0526,atlanta-defense,Atlanta Falcons,1.9,0.8,0.6,0.1,0,21.2,5.5,NA,0.9,335.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,NA,las-vegas-defense,Las Vegas Raiders,2,0.7,0.6,0.1,0,27.5,5.3,NA,1,388.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0517,new-york-giants-defense,New York Giants,2.1,0.7,0.6,0.1,0,23.5,5.3,NA,0.7,345.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0506,cincinnati-defense,Cincinnati Bengals,2.1,0.7,0.5,0.1,0,20.8,5.2,NA,0.7,341.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0528,los-angeles-defense,Los Angeles Rams,2.5,0.5,0.5,0.1,0,23.5,5.2,NA,0.7,344.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0504,2346,NA,2.6,1,0.5,0.1,NA,18.7,10.04,NA,0.7,344,NA,NA,NA,TENSun 1:00 PM,—,NA,D/ST1,,NA,0,NA,NA,NA,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0519,2328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BYE,—,NA,D/ST8,,NA,NA,NA,NA,NA,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0502,2341,NA,1.9,0.9,0.6,0.1,NA,25.9,9.18,NA,1.1,385.1,NA,NA,NA,TBSun 1:00 PM,—,NA,D/ST5,,NA,0,NA,NA,NA,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0501,2331,NA,2.3,0.9,0.6,0.1,NA,19.6,9.89,NA,1,295.9,NA,NA,NA,@NOThu 8:20 PM,—,NA,D/ST2,,NA,0,NA,NA,NA,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0516,2336,NA,2.3,0.9,0.6,0.1,NA,21.6,9.7,NA,0.9,373.9,NA,NA,NA,LVThu 4:30 PM,—,NA,D/ST14,,NA,0,NA,NA,NA,64%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0508,2358,NA,2.4,0.9,0.5,0.1,NA,24.2,9.46,NA,0.7,338.8,NA,NA,NA,@NESun 1:00 PM,—,NA,D/ST12,,NA,0,NA,NA,NA,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0503,2344,NA,2.6,0.9,0.6,0.1,NA,21.6,10.66,NA,1,345.4,NA,NA,NA,CARSun 1:00 PM,—,NA,D/ST21,,NA,0,NA,NA,NA,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0527,2332,NA,2.5,0.9,0.7,0.1,NA,19.7,10.44,NA,1,316.5,NA,NA,NA,@MIASun 1:00 PM,—,NA,D/ST10,,NA,0,NA,NA,NA,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0524,2345,NA,2.4,0.9,0.6,0.1,NA,24.5,10.08,NA,1,378,NA,NA,NA,@SFSun 4:25 PM,—,NA,D/ST16,,NA,0,NA,NA,NA,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0525,2357,NA,2.4,0.8,0.7,0.1,NA,24.9,9.95,NA,1,329.9,NA,NA,NA,@INDSun 1:00 PM,—,NA,D/ST4,,NA,0,NA,NA,NA,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0532,2340,NA,3,1.1,0.6,0.1,NA,20.7,11.71,NA,0.9,344.2,NA,NA,NA,NYJSun 1:00 PM,—,NA,,,NA,0,NA,NA,NA,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0518,2351,NA,2.8,0.8,0.6,0.2,NA,20.8,10.62,NA,0.9,328.7,NA,NA,NA,@NYGSun 1:00 PM,—,NA,D/ST17,,NA,0,NA,NA,NA,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0521,2333,NA,2.3,0.8,0.6,0.1,NA,19.2,9.59,NA,0.8,313.6,NA,NA,NA,@DETThu 12:30 PM,—,NA,D/ST22,,NA,0,NA,NA,NA,54%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0523,2339,NA,2.2,0.9,0.5,0.1,NA,22.2,8.79,NA,0.7,374.9,NA,NA,NA,LARSun 4:25 PM,—,NA,D/ST9,,NA,0,NA,NA,NA,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0529,2347,NA,2.1,0.9,0.6,0.1,NA,24,8.89,NA,0.7,378.2,NA,NA,NA,BUFThu 8:20 PM,—,NA,D/ST7,,NA,0,NA,NA,NA,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
