data_src,id,src_id,player,dst_sacks,dst_int,dst_fum_rec,dst_td,dst_safety,dst_pts_allowed,site_pts,team,dst_fum_force,dst_yds_allowed,pos,bye,na,week_11_opp,week_11_fpts,na1,rank_draft,rank_ppr,na2,defense_solo,na3,na4,na5,availability_percent_own,dst_tackles,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_avg_yds_allowed,site_fppg,tm,opp,site_ci_low,site_ci_high,opp_team,opp_team_rank,ranks_pos,...42,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
Yahoo,0503,miami-MIA,Miami,2.5,0.9,0.5,0.1,0,20.5,6.65,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0523,bay-GB,Green Bay,2.5,0.9,0.6,0.1,0.1,23,6.48,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0520,washington-WAS,Washington,2.7,0.8,0.6,0.1,0.1,23.5,6.36,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0519,arizona-ARI,Arizona,2.7,0.8,0.6,0.1,0.1,22.8,6.31,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0529,orleans-NO,New Orleans,2.5,0.9,0.6,0.1,0.1,20.5,6.25,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0506,cincinnati-CIN,Cincinnati,2.4,0.8,0.6,0.1,0,24.5,6.03,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0513,vegas-LV,Las Vegas,2.3,0.8,0.6,0.1,0.1,25.5,5.9,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0509,jacksonville-JAX,Jacksonville,2.1,0.6,0.5,0.1,0.1,25.5,5.86,JAX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0526,atlanta-ATL,Atlanta,2.2,0.8,0.5,0.2,0,26.8,5.82,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0505,jets-NYJ,New York,2.2,0.7,0.5,0.1,0,24,5.57,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0521,chicago-CHI,Chicago,2.1,0.7,0.5,0.1,0,24.8,5.56,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0512,city-KC,Kansas City,2.1,0.7,0.5,0.1,0,23,5.53,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0524,minnesota-MIN,Minnesota,2.2,0.7,0.6,0.1,0.1,24.5,5.53,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0515,seattle-SEA,Seattle,2.2,0.8,0.5,0.1,0,25.3,5.33,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0510,pittsburgh-PIT,Pittsburgh,2.6,0.7,0.5,0.1,0.1,27.8,4.95,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0502,indianapolis-IND,Indianapolis,2.2,0.8,0.5,0.1,0.1,31.5,4.77,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0516,dallas-DAL,Dallas,2,0.7,0.5,0.1,0,33,4.72,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0522,detroit-DET,Detroit,1.7,0.5,0.4,0.1,0,32.5,3.45,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0532,houston-HOU,Houston,1.7,0.5,0.4,0.1,0,31.5,3.2,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0517,giants-NYG,New York,1.8,0.6,0.4,0.1,0,35.3,0.53,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0511,denver-DEN,Denver,0,0,0,0,0,0,0,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yahoo,0528,rams-LAR,Los Angeles,0,0,0,0,0,0,0,LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0531,baltimore-defense,Baltimore Ravens,3.4,1.1,0.6,0.2,0,19.4,8.8,NA,0.8,302.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0508,tennessee-defense,Tennessee Titans,3,1,0.6,0.2,0.1,16.8,8.3,NA,0.9,307.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0525,tampa-bay-defense,Tampa Bay Buccaneers,2.8,0.9,0.7,0.2,0,19.6,8,NA,1.1,321.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0527,carolina-defense,Carolina Panthers,2.6,1,0.7,0.1,0,19.3,7.9,NA,0.9,318.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0507,cleveland-defense,Cleveland Browns,2.6,0.9,0.6,0.1,0,17.5,7.6,NA,0.9,316.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0501,buffalo-defense,Buffalo Bills,2.4,0.9,0.7,0.1,0.1,19.1,7.5,NA,1.1,323.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0504,new-england-defense,New England Patriots,2.4,1,0.5,0.1,0,19.4,7.3,NA,0.7,332.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0530,san-francisco-defense,San Francisco 49ers,2.2,0.9,0.6,0.1,0,18.9,7,NA,1,315.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0503,miami-defense,Miami Dolphins,2.6,1.1,0.6,0.2,0,20.4,6.9,NA,1,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0519,arizona-defense,Arizona Cardinals,3.1,0.7,0.7,0.1,0,21.8,6.7,NA,1.2,313.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0520,washington-defense,Washington Football Team,2.8,0.9,0.6,0.1,0,23.4,6.6,NA,0.8,342.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0521,chicago-defense,Chicago Bears,2.8,0.9,0.6,0.1,0.1,23.6,6.6,NA,0.8,392.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,NA,las-vegas-defense,Las Vegas Raiders,2.7,0.9,0.6,0.1,0,23.4,6.5,NA,0.9,350.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0505,new-york-jets-defense,New York Jets,2.4,0.8,0.6,0.1,0,23.9,6.2,NA,1,355.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0515,seattle-defense,Seattle Seahawks,2.3,0.9,0.6,0.1,0,23.5,6.1,NA,0.7,352.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0510,pittsburgh-defense,Pittsburgh Steelers,2.5,0.7,0.6,0.1,0,24.2,5.9,NA,0.8,364.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0529,new-orleans-defense,New Orleans Saints,2.3,0.8,0.5,0.1,0,20.9,5.8,NA,0.7,325.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0518,philadelphia-defense,Philadelphia Eagles,2.5,0.7,0.5,0.1,0,21.7,5.8,NA,0.8,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0506,cincinnati-defense,Cincinnati Bengals,2.3,0.8,0.5,0.1,0,23.9,5.7,NA,0.7,375.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0516,dallas-defense,Dallas Cowboys,2.1,0.8,0.6,0.1,0,25.9,5.7,NA,1,403.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0523,green-bay-defense,Green Bay Packers,2.2,0.8,0.6,0.1,0,22.8,5.7,NA,0.8,363.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0502,indianapolis-defense,Indianapolis Colts,2.1,0.8,0.6,0.1,0,26.7,5.7,NA,1,386.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0532,houston-defense,Houston Texans,2.5,0.6,0.6,0.1,0,27.2,5.6,NA,0.8,375.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0509,jacksonville-defense,Jacksonville Jaguars,2,0.8,0.6,0.1,0,24.5,5.5,NA,0.8,381.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0514,san-diego-defense,Los Angeles Chargers,1.9,0.8,0.5,0.1,0,20.3,5.4,NA,0.8,332.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0512,kansas-city-defense,Kansas City Chiefs,2.1,0.7,0.5,0.1,0,25.2,5.4,NA,0.8,413.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0526,atlanta-defense,Atlanta Falcons,2,0.7,0.6,0.1,0,25.5,5.3,NA,0.9,357.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0522,detroit-defense,Detroit Lions,2.3,0.7,0.5,0.1,0,26.4,5.3,NA,0.8,373.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0517,new-york-giants-defense,New York Giants,1.8,0.8,0.5,0.1,0,28.5,5.1,NA,0.8,374.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FantasyPros,0524,minnesota-defense,Minnesota Vikings,2.2,0.5,0.5,0.1,0,23.6,5,NA,0.8,360.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0501,2331,NA,2.4,0.9,0.7,0.1,NA,19.1,10.64,NA,1.1,323.3,NA,NA,NA,INDSun 1:00 PM,—,NA,D/ST1,,NA,0,NA,NA,NA,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0508,2358,NA,3,1,0.6,0.2,NA,16.8,11.71,NA,0.9,307.1,NA,NA,NA,HOUSun 1:00 PM,—,NA,D/ST14,,NA,0,NA,NA,NA,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0519,2328,NA,3,0.7,0.7,0.1,NA,21.8,11.63,NA,1.2,313.1,NA,NA,NA,@SEASun 4:25 PM,—,NA,D/ST4,,NA,0,NA,NA,NA,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0502,2341,NA,2.1,0.8,0.6,0.1,NA,26.7,9.3,NA,1,386.7,NA,NA,NA,@BUFSun 1:00 PM,—,NA,D/ST5,,NA,0,NA,NA,NA,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0516,2336,NA,2.1,0.8,0.6,0.1,NA,25.9,9.2,NA,1,403.7,NA,NA,NA,@KCSun 4:25 PM,—,NA,D/ST8,,NA,0,NA,NA,NA,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0503,2344,NA,2.6,1.1,0.6,0.2,NA,20.4,11.04,NA,1,333,NA,NA,NA,@NYJSun 1:00 PM,—,NA,D/ST24,,NA,0,NA,NA,NA,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0504,2346,NA,2.4,1,0.5,0.1,NA,19.4,9.68,NA,0.7,332.2,NA,NA,NA,@ATLThu 8:20 PM,—,NA,D/ST6,,NA,0,NA,NA,NA,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0527,2332,NA,2.6,1,0.7,0.1,NA,19.3,10.92,NA,0.9,318.1,NA,NA,NA,WASSun 1:00 PM,—,NA,D/ST9,,NA,0,NA,NA,NA,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0524,2345,NA,2.2,0.5,0.5,0.1,NA,23.6,8.39,NA,0.8,360.4,NA,NA,NA,GBSun 1:00 PM,—,NA,D/ST10,,NA,0,NA,NA,NA,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0528,2356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BYE,—,NA,D/ST2,,NA,NA,NA,NA,NA,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0523,2339,NA,2.2,0.8,0.6,0.1,NA,22.8,8.99,NA,0.8,363.6,NA,NA,NA,@MINSun 1:00 PM,—,NA,D/ST13,,NA,0,NA,NA,NA,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0525,2357,NA,2.8,0.9,0.7,0.2,NA,19.6,11.59,NA,1.1,321.7,NA,NA,NA,NYGMon 8:15 PM,—,NA,D/ST11,,NA,0,NA,NA,NA,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0507,2335,NA,2.6,0.9,0.6,0.1,NA,17.5,10.64,NA,0.9,316.2,NA,NA,NA,DETSun 1:00 PM,—,NA,D/ST15,,NA,0,NA,NA,NA,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0510,2352,NA,2.5,0.7,0.6,0.1,NA,24.2,9.63,NA,0.8,364.1,NA,NA,NA,@LACSun 8:20 PM,—,NA,D/ST7,,NA,0,NA,NA,NA,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FleaFlicker,0529,2347,NA,2.3,0.8,0.5,0.1,NA,20.9,9.12,NA,0.7,325.8,NA,NA,NA,@PHISun 1:00 PM,—,NA,D/ST3,,NA,0,NA,NA,NA,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
